INFO 2012-01-18 22:58:31,446 Searching 23890 pages for events.
INFO 2012-01-18 23:07:26,689 289045144464452: Imported successfully as Men's Kundalini Yoga workshop
INFO 2012-01-18 23:07:26,690 236869286384721: Imported successfully as Backbending w/ Lauren Hanna Foster
INFO 2012-01-18 23:07:26,690 149963535106799: Imported successfully as Restor(y)ing the Self w/ Dana Killmeyer (writing + sleep yoga)
INFO 2012-01-18 23:07:26,690 307327442623152: Imported successfully as Boot Camp 101
INFO 2012-01-18 23:07:26,690 217275201680545: Imported successfully as January Gongs for Peace and Healing
INFO 2012-01-18 23:07:26,690 306440536054322: Imported successfully as Soundtrack to 2012. New Years Day w/ Stefani
INFO 2012-01-18 23:07:26,690 304738449558366: Imported successfully as New Years Eve special edition: Forrest Yoga w/ Leigh Ann
INFO 2012-01-18 23:07:26,690 225359874198761: Imported successfully as 108 Sun Salutations for Winter Solstice
INFO 2012-01-18 23:07:26,690 168499246576086: Imported successfully as December Yin Yoga Workshop with Valerie (register: http://bit.ly/teDapo)
INFO 2012-01-18 23:07:26,691 261495283901932: Imported successfully as Bee is for Balance
INFO 2012-01-18 23:07:26,691 129160927187167: Imported successfully as Zia Project Fundraiser w/ Sunny Kalber http://bit.ly/nQ4Khs
INFO 2012-01-18 23:07:26,691 300432213313335: Imported successfully as Live your Yoga: Asteya (nonstealing) http://bit.ly/rikmqx
INFO 2012-01-18 23:07:26,691 275880089121745: Imported successfully as Invert Your View: register http://bit.ly/oLtVA0
INFO 2012-01-18 23:07:26,691 259377074106653: Imported successfully as Share your secret
INFO 2012-01-18 23:07:26,691 Importing events for Facebook page 137781729622331
INFO 2012-01-18 23:07:26,691 Importing events for Facebook page 124135420967412
INFO 2012-01-18 23:07:26,691 Importing events for Facebook page 119618651423240
INFO 2012-01-18 23:07:26,692 Importing events for Facebook page 116009421787415
INFO 2012-01-18 23:07:26,692 Importing events for Facebook page 134326793302314
INFO 2012-01-18 23:07:26,692 Importing events for Facebook page 116431288381699
INFO 2012-01-18 23:07:26,692 Importing events for Facebook page 117470684937598
INFO 2012-01-18 23:07:26,692 Importing events for Facebook page 113491615350207
INFO 2012-01-18 23:07:26,692 Importing events for Facebook page 117816481577468
INFO 2012-01-18 23:07:26,692 Importing events for Facebook page 144824308925383
INFO 2012-01-18 23:07:26,692 Importing events for Facebook page 148741595153547
INFO 2012-01-18 23:07:30,737 Importing events for Facebook page 142374412463423
INFO 2012-01-18 23:07:30,738 294444503936785: Imported successfully as Todd Jones
INFO 2012-01-18 23:07:30,738 352957474721377: Imported successfully as Scott Spahr
INFO 2012-01-18 23:07:30,738 324247664262247: Imported successfully as Gil Snyder Combo
INFO 2012-01-18 23:07:30,739 202133896547449: Imported successfully as Full Moon Party!!
INFO 2012-01-18 23:07:30,739 212683058820706: Imported successfully as Matt Cyler & the Lost Coins
INFO 2012-01-18 23:07:30,739 Importing events for Facebook page 121481964532752
INFO 2012-01-18 23:07:30,739 Importing events for Facebook page 152143644802119
INFO 2012-01-18 23:07:33,586 Importing events for Facebook page 91116640661
INFO 2012-01-18 23:07:33,586 159438830831579: Imported successfully as Johnstown Magazine Bridal Showcase
INFO 2012-01-18 23:07:33,587 295727780475059: Imported successfully as Cavanaugh's BrideShow at the Wyndham Grand, Downtown Pittsburgh
INFO 2012-01-18 23:07:33,587 303405873029127: Imported successfully as Cavanaugh's BrideShow at the Wyndham Grand, Downtown Pittsburgh
INFO 2012-01-18 23:07:33,587 Importing events for Facebook page 154088661272277
INFO 2012-01-18 23:07:33,587 Importing events for Facebook page 115026571849835
INFO 2012-01-18 23:07:33,587 Importing events for Facebook page 122643571135401
INFO 2012-01-18 23:07:33,587 Importing events for Facebook page 111731505530917
INFO 2012-01-18 23:07:33,587 Importing events for Facebook page 153093378068440
INFO 2012-01-18 23:07:33,587 Importing events for Facebook page 116527461695450
INFO 2012-01-18 23:07:33,587 Importing events for Facebook page 338039302540
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 117159074969820
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 100514680008597
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 113752401991435
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 192956159167
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 115563015129019
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 113406988691847
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 115717775117131
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 151039443609
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 101256349966576
INFO 2012-01-18 23:07:33,588 Importing events for Facebook page 115780351784872
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 234866373225327
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 121625201181314
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 165109033547161
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 162683073774535
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 209356142429565
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 111167418928074
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 121994841144517
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 188068261223179
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 147507581980281
INFO 2012-01-18 23:07:33,589 Importing events for Facebook page 116963128391263
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 113575688674945
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 207486059272574
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 111756805526415
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 111714458864159
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 212613495422397
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 193772847309075
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 151644224847781
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 117354084950458
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 217610691613048
INFO 2012-01-18 23:07:33,590 Importing events for Facebook page 113394058693033
INFO 2012-01-18 23:07:33,591 Importing events for Facebook page 157827430918678
INFO 2012-01-18 23:07:33,591 Importing events for Facebook page 205367666156963
INFO 2012-01-18 23:07:33,591 Importing events for Facebook page 107023706062297
INFO 2012-01-18 23:07:33,591 Importing events for Facebook page 212677395443737
INFO 2012-01-18 23:07:33,591 Importing events for Facebook page 143922068972109
INFO 2012-01-18 23:07:33,591 Importing events for Facebook page 216382848396630
INFO 2012-01-18 23:07:33,591 Importing events for Facebook page 131509606879730
INFO 2012-01-18 23:07:34,346 Importing events for Facebook page 339262482754887
INFO 2012-01-18 23:07:34,346 311009605153: Imported successfully as END OF THE AGE PARTY!
INFO 2012-01-18 23:07:34,346 350666968295052: Imported successfully as A chance to talk with Congressman Jason Altmire about SOPA
INFO 2012-01-18 23:07:34,346 Importing events for Facebook page 118401614879054
INFO 2012-01-18 23:07:34,346 Importing events for Facebook page 102557434200
INFO 2012-01-18 23:07:35,086 Importing events for Facebook page 131552990244243
INFO 2012-01-18 23:07:35,087 364187153598356: Imported successfully as CREDIT REPAIR SEMINAR
INFO 2012-01-18 23:07:35,087 218447978242815: Imported successfully as HOME FINANCE SEMINAR
INFO 2012-01-18 23:07:35,087 Importing events for Facebook page 140424892659332
INFO 2012-01-18 23:07:35,087 Importing events for Facebook page 108109379231230
INFO 2012-01-18 23:07:35,087 Importing events for Facebook page 126931650722981
INFO 2012-01-18 23:07:35,087 Importing events for Facebook page 166507583391634
INFO 2012-01-18 23:07:35,087 Importing events for Facebook page 138594892890988
INFO 2012-01-18 23:07:35,088 Importing events for Facebook page 190666737636693
INFO 2012-01-18 23:07:35,088 Importing events for Facebook page 182172538524086
INFO 2012-01-18 23:07:35,088 Importing events for Facebook page 110132019070763
INFO 2012-01-18 23:07:35,088 Importing events for Facebook page 104954622881721
INFO 2012-01-18 23:07:35,088 Importing events for Facebook page 205593002789710
INFO 2012-01-18 23:07:35,088 Importing events for Facebook page 105980192814138
INFO 2012-01-18 23:07:35,088 Importing events for Facebook page 121684994509072
INFO 2012-01-18 23:07:36,398 Importing events for Facebook page 153365741347739
INFO 2012-01-18 23:07:36,398 143318485784508: Imported successfully as "Alexander Who is Not, Not, Not, Not, Not, Not Going to Move"
INFO 2012-01-18 23:07:36,398 305689806122754: Imported successfully as Kidworks Auditions
INFO 2012-01-18 23:07:36,398 216350065099777: Imported successfully as The Nun Before Christmas
INFO 2012-01-18 23:07:36,398 Importing events for Facebook page 116198338442913
INFO 2012-01-18 23:07:36,398 Importing events for Facebook page 152158096585
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 115649271798390
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 98336509066
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 148728945148390
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 149886685038594
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 159919714071457
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 117558154937793
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 147301141948265
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 120395964639527
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 161079227266646
INFO 2012-01-18 23:07:36,399 Importing events for Facebook page 223427934384519
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 145242778833317
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 129478930480270
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 111504972222981
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 147351968627016
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 143992425623272
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 206019976101490
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 217639494952398
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 190228647698887
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 114168755280764
INFO 2012-01-18 23:07:36,400 Importing events for Facebook page 107131549346704
INFO 2012-01-18 23:07:36,401 Importing events for Facebook page 145377702158362
INFO 2012-01-18 23:07:36,401 Importing events for Facebook page 154448321288963
INFO 2012-01-18 23:07:36,401 Importing events for Facebook page 108119672562397
INFO 2012-01-18 23:07:36,401 Importing events for Facebook page 117824168267772
INFO 2012-01-18 23:07:36,401 Importing events for Facebook page 167625049918961
INFO 2012-01-18 23:07:36,401 Importing events for Facebook page 177340305652207
INFO 2012-01-18 23:07:36,401 Importing events for Facebook page 111672132203908
INFO 2012-01-18 23:07:36,401 Importing events for Facebook page 255227497826823
INFO 2012-01-18 23:07:36,401 Importing events for Facebook page 120317474652290
INFO 2012-01-18 23:07:36,402 Importing events for Facebook page 114315448655647
INFO 2012-01-18 23:07:36,402 Importing events for Facebook page 316317515694
INFO 2012-01-18 23:07:36,402 Importing events for Facebook page 108013395976237
INFO 2012-01-18 23:07:36,402 Importing events for Facebook page 181142395263756
INFO 2012-01-18 23:07:36,402 Importing events for Facebook page 280269656784
INFO 2012-01-18 23:07:36,402 Importing events for Facebook page 156845081039158
INFO 2012-01-18 23:07:36,402 Importing events for Facebook page 242211659170000
INFO 2012-01-18 23:07:36,402 Importing events for Facebook page 101241456631512
INFO 2012-01-18 23:07:36,402 Importing events for Facebook page 196214740388620
INFO 2012-01-18 23:07:36,403 Importing events for Facebook page 210760292326690
INFO 2012-01-18 23:07:36,403 Importing events for Facebook page 130983456944315
INFO 2012-01-18 23:07:36,403 Importing events for Facebook page 142183305824544
INFO 2012-01-18 23:07:36,403 Importing events for Facebook page 155554497794406
INFO 2012-01-18 23:07:36,403 Importing events for Facebook page 253742484650255
INFO 2012-01-18 23:07:36,403 Importing events for Facebook page 141272598163
INFO 2012-01-18 23:07:36,403 Importing events for Facebook page 137423156305537
INFO 2012-01-18 23:07:36,403 Importing events for Facebook page 195579340479537
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 273856749294685
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 125460944190209
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 142042312495678
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 147386658621335
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 111793132190884
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 176165302431237
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 199498360078952
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 300955899838
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 118219938190929
INFO 2012-01-18 23:07:36,404 Importing events for Facebook page 108132679229021
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 177088812325972
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 170979442914846
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 255313067832512
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 105298876191833
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 134738953257415
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 113422585404926
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 122728967778223
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 246896585331051
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 147938111903194
INFO 2012-01-18 23:07:36,405 Importing events for Facebook page 199631740058249
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 116995775068943
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 348825468612
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 151419401541308
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 111658358872154
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 144337862309143
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 211226845558202
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 153712244724964
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 180671155283069
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 115926678428802
INFO 2012-01-18 23:07:36,406 Importing events for Facebook page 115962608425971
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 146406285377325
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 143744498990671
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 141690005871728
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 144609362237119
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 147403218632672
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 152421561441472
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 110415379029052
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 244262168923586
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 116139825108307
INFO 2012-01-18 23:07:36,407 Importing events for Facebook page 118500564829544
INFO 2012-01-18 23:07:36,408 Importing events for Facebook page 120544627961938
INFO 2012-01-18 23:07:36,408 Importing events for Facebook page 100852779959888
INFO 2012-01-18 23:07:36,408 Importing events for Facebook page 158241217562311
INFO 2012-01-18 23:07:36,408 Importing events for Facebook page 146267778747276
INFO 2012-01-18 23:07:36,408 Importing events for Facebook page 153504071330097
INFO 2012-01-18 23:07:36,408 Importing events for Facebook page 185159904848447
INFO 2012-01-18 23:07:36,408 Importing events for Facebook page 142902615727171
INFO 2012-01-18 23:07:36,408 Importing events for Facebook page 101574406591212
INFO 2012-01-18 23:07:36,408 Importing events for Facebook page 315698995598
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 140610015974377
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 107362899322673
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 159007617490659
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 114080388623737
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 209146342447415
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 202430346457024
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 187743181244263
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 129725263773934
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 196140250402182
INFO 2012-01-18 23:07:36,409 Importing events for Facebook page 121365447874272
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 102686109796695
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 124262000966783
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 188702231187338
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 111618862231530
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 117292811622733
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 360700559756
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 185179981511991
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 217459061615459
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 117681824918123
INFO 2012-01-18 23:07:36,410 Importing events for Facebook page 167284209972423
INFO 2012-01-18 23:07:36,411 Importing events for Facebook page 172653736104507
INFO 2012-01-18 23:07:36,411 Importing events for Facebook page 113895558641101
INFO 2012-01-18 23:07:36,411 Importing events for Facebook page 157243700953020
INFO 2012-01-18 23:07:36,411 Importing events for Facebook page 139088926127003
INFO 2012-01-18 23:07:36,411 Importing events for Facebook page 151396428265951
INFO 2012-01-18 23:07:36,411 Importing events for Facebook page 137208996373349
INFO 2012-01-18 23:07:36,411 Importing events for Facebook page 168389589909506
INFO 2012-01-18 23:07:36,411 Importing events for Facebook page 154265287923809
INFO 2012-01-18 23:07:36,411 Importing events for Facebook page 218343648186319
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 42801084724
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 256987527661459
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 176987202312221
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 157241740998757
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 179492138767850
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 123319524408671
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 214786585637
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 168721166485248
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 167757973260897
INFO 2012-01-18 23:07:36,412 Importing events for Facebook page 181005578590466
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 116120371746447
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 107157029349112
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 202232376472474
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 95867198699
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 149970495031890
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 181202308559862
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 131500757444
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 181708758539522
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 177974962214493
INFO 2012-01-18 23:07:36,413 Importing events for Facebook page 184760714924296
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 121037334576270
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 137637386272007
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 100278830032567
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 196350427065102
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 142285425805601
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 112161682142128
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 110533429014363
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 123553834405202
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 155251257831620
INFO 2012-01-18 23:07:36,414 Importing events for Facebook page 111784915597280
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 197087547055
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 196245593734047
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 63969612941
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 153903857956315
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 143689862371375
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 140715882633343
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 217150601650067
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 184606614926864
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 191091440817
INFO 2012-01-18 23:07:36,415 Importing events for Facebook page 142719272431735
INFO 2012-01-18 23:07:36,416 Importing events for Facebook page 321219191353
INFO 2012-01-18 23:07:36,416 Importing events for Facebook page 111356825630013
INFO 2012-01-18 23:07:36,416 Importing events for Facebook page 112390108800344
INFO 2012-01-18 23:07:36,416 Importing events for Facebook page 201280386569605
INFO 2012-01-18 23:07:36,416 Importing events for Facebook page 98695439177
INFO 2012-01-18 23:07:36,416 Importing events for Facebook page 124440037579813
INFO 2012-01-18 23:07:36,416 Importing events for Facebook page 232606791730
INFO 2012-01-18 23:07:36,416 Importing events for Facebook page 184898198216160
INFO 2012-01-18 23:07:36,416 Importing events for Facebook page 195923513799967
INFO 2012-01-18 23:07:40,282 Importing events for Facebook page 288646647837170
INFO 2012-01-18 23:07:40,283 277023555661975: Imported successfully as The Addams Family
INFO 2012-01-18 23:07:40,283 234730023252033: Imported successfully as Sunset Boulevard
INFO 2012-01-18 23:07:40,283 251739521544313: Imported successfully as Fiddler on the Roof
INFO 2012-01-18 23:07:40,283 158222237606666: Imported successfully as Annie
INFO 2012-01-18 23:07:40,284 232083120181964: Imported successfully as A Chorus Line
INFO 2012-01-18 23:07:40,284 148881801875939: Imported successfully as Come Fly Away
INFO 2012-01-18 23:07:40,284 137681079665414: Imported successfully as Ruthless! The Musical
INFO 2012-01-18 23:07:40,284 Importing events for Facebook page 116099928411754
INFO 2012-01-18 23:07:40,285 Importing events for Facebook page 155111187845618
INFO 2012-01-18 23:07:40,285 Importing events for Facebook page 132320013479596
INFO 2012-01-18 23:07:40,285 Importing events for Facebook page 15552638826
INFO 2012-01-18 23:07:40,285 Importing events for Facebook page 117482054937325
INFO 2012-01-18 23:07:40,285 Importing events for Facebook page 183546305021941
INFO 2012-01-18 23:07:40,285 Importing events for Facebook page 132720853438965
INFO 2012-01-18 23:07:40,285 Importing events for Facebook page 194803133903058
INFO 2012-01-18 23:07:40,285 Importing events for Facebook page 111743942196079
INFO 2012-01-18 23:07:40,285 Importing events for Facebook page 113618252005823
INFO 2012-01-18 23:07:40,286 Importing events for Facebook page 122485857851739
INFO 2012-01-18 23:07:40,286 Importing events for Facebook page 111860708849755
INFO 2012-01-18 23:07:40,286 Importing events for Facebook page 157330987614247
INFO 2012-01-18 23:07:40,286 Importing events for Facebook page 144539635567188
INFO 2012-01-18 23:07:40,286 Importing events for Facebook page 305645446136058
INFO 2012-01-18 23:07:40,286 Importing events for Facebook page 295549923806182
INFO 2012-01-18 23:07:40,286 Importing events for Facebook page 113862105354804
INFO 2012-01-18 23:07:40,286 Importing events for Facebook page 192239000808180
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 109257739138703
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 110240402363211
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 196829845475
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 144045779002204
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 108370932575887
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 278541722174
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 174154129275555
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 152966121429956
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 163971163646776
INFO 2012-01-18 23:07:40,287 Importing events for Facebook page 116300075065276
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 275978945747047
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 114567222967
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 108199182572234
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 111567128883745
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 152111031471948
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 138853609484031
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 165198693516875
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 152570891424571
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 111695792201471
INFO 2012-01-18 23:07:40,288 Importing events for Facebook page 10150098944830035
INFO 2012-01-18 23:07:40,289 Importing events for Facebook page 166613024319
INFO 2012-01-18 23:07:40,289 Importing events for Facebook page 187158154640991
INFO 2012-01-18 23:07:40,289 Importing events for Facebook page 190820897637456
INFO 2012-01-18 23:07:40,289 Importing events for Facebook page 176865919038919
INFO 2012-01-18 23:07:40,289 Importing events for Facebook page 100863296625591
INFO 2012-01-18 23:07:43,503 Importing events for Facebook page 176229045759475
INFO 2012-01-18 23:07:43,504 203346679752083: Imported successfully as Beyonce Heat Rush and Halle By Halle Berry Demo Event
INFO 2012-01-18 23:07:43,504 278380862208734: Imported successfully as Keurig Brewer Demo
INFO 2012-01-18 23:07:43,505 187756354651460: Imported successfully as Jergens Curel Itch Defense Moisturizer Demo Event
INFO 2012-01-18 23:07:43,505 253656111354427: Imported successfully as Minute Maid Orange Juice Sampling Event
INFO 2012-01-18 23:07:43,505 174291779333452: Imported successfully as Wishbone Buffalo Ranch Dressing Sampling Event
INFO 2012-01-18 23:07:43,506 Importing events for Facebook page 100875483291026
INFO 2012-01-18 23:07:43,506 Importing events for Facebook page 172410862795050
INFO 2012-01-18 23:07:43,506 Importing events for Facebook page 119544801430503
INFO 2012-01-18 23:07:43,506 Importing events for Facebook page 191809404167514
INFO 2012-01-18 23:07:43,507 Importing events for Facebook page 214160831941914
INFO 2012-01-18 23:07:43,507 Importing events for Facebook page 124745237590588
INFO 2012-01-18 23:07:46,438 Importing events for Facebook page 142138919152415
INFO 2012-01-18 23:07:46,439 133983320051654: Imported successfully as Gourmet Breakfast All Day
INFO 2012-01-18 23:07:46,439 345627528798408: Imported successfully as Valentine's Day Special Dinner
INFO 2012-01-18 23:07:46,439 247730625296415: Imported successfully as Chines New Year Special Lunch
INFO 2012-01-18 23:07:46,439 153621291404660: Imported successfully as Holiday Dinner
INFO 2012-01-18 23:07:46,439 Importing events for Facebook page 168386093184036
INFO 2012-01-18 23:07:46,439 Importing events for Facebook page 216059731754673
INFO 2012-01-18 23:07:46,439 Importing events for Facebook page 144757035617574
INFO 2012-01-18 23:07:46,439 Importing events for Facebook page 125221907554359
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 110808045642944
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 92868664597
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 171048242956200
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 155175014528414
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 115973335098798
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 113538272012981
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 121724174587192
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 170619119666126
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 147604178641029
INFO 2012-01-18 23:07:46,440 Importing events for Facebook page 101286926609025
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 178985682156503
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 94648566228
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 185256508182899
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 136375273074526
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 250527128327889
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 46315004530
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 144236638941149
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 145656595454487
INFO 2012-01-18 23:07:46,441 Importing events for Facebook page 113614898673486
